DASYLab - V 13.00.00
Worksheet name: DASYLab
Recording date     : 6-3-2025, 11:06:34
Block length       : 8
Delta              : 0.05 sec.
Number of channels : 11
Measurement time[s];WL1 [V];VEL1 [V];WL2 [V];VEL2 [V];WL3 [V];VEL3 [V];WL4 [V];VEL4 [V];WL5 [V];VEL5 [V];WL6 [V];
3.75;0.16;0.12;-0.12;-0.06;-0.12;0.17;-0.21;0.04;-0.15;-0.03;-0.69;
3.80;0.17;0.10;-0.13;-0.06;-0.11;0.17;-0.03;0.04;-0.14;-0.02;-0.75;
3.85;0.18;0.09;-0.13;-0.05;-0.09;0.17;-0.22;0.04;-0.13;-0.04;-0.75;
3.90;0.20;0.10;-0.13;-0.03;-0.07;0.18;-0.07;0.04;-0.12;-0.05;-0.78;
3.95;0.19;0.09;-0.13;0.00;-0.07;0.18;-0.26;0.04;-0.11;-0.06;-0.75;
4.00;0.18;0.11;-0.12;-0.03;-0.08;0.18;-0.09;0.04;-0.12;-0.06;-0.75;
4.05;0.17;0.12;-0.11;-0.03;-0.09;0.18;-0.25;0.04;-0.12;-0.06;-0.70;
4.10;0.16;0.10;-0.10;-0.01;-0.11;0.19;-0.09;0.05;-0.13;-0.07;-0.69;
4.15;0.16;0.09;-0.10;-0.08;-0.12;0.20;-0.25;0.04;-0.13;-0.09;-0.67;
4.20;0.17;0.08;-0.10;-0.07;-0.12;0.19;-0.06;0.02;-0.14;-0.08;-0.71;
4.25;0.18;0.09;-0.11;-0.08;-0.11;0.18;-0.21;0.04;-0.14;-0.08;-0.72;
4.30;0.19;0.11;-0.12;-0.10;-0.10;0.17;-0.03;0.03;-0.14;-0.07;-0.76;
4.35;0.19;0.09;-0.12;-0.05;-0.08;0.16;-0.18;0.03;-0.15;-0.07;-0.73;
4.40;0.19;0.08;-0.12;-0.01;-0.07;0.18;-0.03;0.04;-0.15;-0.04;-0.71;
4.45;0.19;0.09;-0.12;-0.01;-0.06;0.20;-0.21;0.04;-0.15;-0.04;-0.66;
4.50;0.18;0.10;-0.13;-0.05;-0.06;0.19;-0.07;0.04;-0.15;-0.06;-0.67;
4.55;0.17;0.11;-0.13;-0.01;-0.08;0.18;-0.23;0.05;-0.15;-0.07;-0.66;
4.60;0.16;0.10;-0.12;-0.06;-0.10;0.19;-0.07;0.08;-0.14;-0.06;-0.70;
4.65;0.16;0.10;-0.11;-0.06;-0.12;0.18;-0.23;0.05;-0.13;-0.05;-0.71;
4.70;0.17;0.10;-0.11;-0.05;-0.13;0.18;-0.07;0.05;-0.12;-0.05;-0.74;
4.75;0.18;0.09;-0.12;-0.09;-0.13;0.19;-0.21;0.04;-0.12;-0.07;-0.74;
4.80;0.18;0.08;-0.13;-0.07;-0.12;0.18;-0.05;0.05;-0.12;-0.06;-0.76;
4.85;0.18;0.09;-0.13;-0.06;-0.10;0.18;-0.17;0.06;-0.13;-0.06;-0.74;
4.90;0.18;0.11;-0.12;-0.05;-0.08;0.18;-0.01;0.06;-0.14;-0.06;-0.75;
4.95;0.18;0.10;-0.10;-0.05;-0.06;0.17;-0.15;0.04;-0.15;-0.07;-0.72;
5.00;0.18;0.09;-0.10;0.01;-0.06;0.18;-0.01;0.02;-0.15;-0.08;-0.70;
5.05;0.18;0.10;-0.10;-0.01;-0.07;0.18;-0.17;0.03;-0.14;-0.07;-0.63;
5.10;0.18;0.11;-0.12;-0.05;-0.09;0.18;-0.05;0.05;-0.13;-0.06;-0.62;
5.15;0.18;0.11;-0.13;-0.03;-0.10;0.19;-0.21;0.03;-0.12;-0.07;-0.61;
5.20;0.18;0.12;-0.13;-0.10;-0.11;0.20;-0.07;0.04;-0.12;-0.06;-0.67;
5.25;0.17;0.11;-0.12;-0.09;-0.12;0.19;-0.21;0.05;-0.13;-0.06;-0.71;
5.30;0.18;0.08;-0.12;-0.06;-0.12;0.19;-0.05;0.05;-0.14;-0.06;-0.79;
5.35;0.18;0.08;-0.12;-0.05;-0.11;0.19;-0.17;0.04;-0.16;-0.04;-0.81;
5.40;0.18;0.09;-0.12;-0.03;-0.10;0.19;-0.01;0.04;-0.17;-0.04;-0.83;
5.45;0.18;0.10;-0.12;-0.01;-0.08;0.18;-0.15;0.03;-0.16;-0.03;-0.78;
5.50;0.17;0.11;-0.12;0.02;-0.06;0.18;-0.01;0.06;-0.14;-0.04;-0.74;
5.55;0.16;0.11;-0.11;-0.02;-0.06;0.18;-0.15;0.04;-0.13;-0.05;-0.67;
5.60;0.17;0.10;-0.11;0.01;-0.08;0.19;-0.02;0.05;-0.12;-0.08;-0.64;
5.65;0.17;0.09;-0.11;-0.05;-0.10;0.18;-0.16;0.03;-0.12;-0.09;-0.61;
5.70;0.18;0.08;-0.11;-0.08;-0.12;0.18;-0.03;0.06;-0.12;-0.09;-0.63;
5.75;0.18;0.09;-0.11;-0.05;-0.13;0.18;-0.17;0.05;-0.13;-0.10;-0.63;
5.80;0.19;0.10;-0.12;-0.10;-0.12;0.18;-0.02;0.06;-0.14;-0.10;-0.65;
5.85;0.18;0.11;-0.13;-0.08;-0.11;0.18;-0.15;0.05;-0.14;-0.08;-0.68;
5.90;0.17;0.12;-0.13;-0.03;-0.09;0.17;-0.01;0.05;-0.15;-0.05;-0.74;
5.95;0.16;0.10;-0.13;-0.00;-0.08;0.18;-0.13;0.04;-0.15;-0.03;-0.78;
6.00;0.17;0.10;-0.12;-0.02;-0.08;0.18;-0.00;0.03;-0.15;-0.03;-0.80;
6.05;0.18;0.10;-0.11;-0.01;-0.08;0.17;-0.13;0.02;-0.14;-0.00;-0.77;
6.10;0.19;0.09;-0.10;-0.02;-0.08;0.17;-0.02;0.02;-0.13;-0.03;-0.73;
6.15;0.18;0.10;-0.10;-0.08;-0.09;0.16;-0.14;0.05;-0.13;-0.04;-0.68;
6.20;0.18;0.11;-0.11;-0.03;-0.09;0.17;-0.01;0.04;-0.13;-0.05;-0.67;
6.25;0.18;0.10;-0.12;-0.08;-0.09;0.17;-0.12;0.01;-0.13;-0.06;-0.67;
6.30;0.19;0.10;-0.13;-0.09;-0.10;0.18;0.00;0.06;-0.14;-0.07;-0.70;
6.35;0.19;0.10;-0.12;-0.06;-0.10;0.18;-0.10;0.06;-0.13;-0.10;-0.70;
6.40;0.19;0.10;-0.12;-0.05;-0.10;0.18;0.00;0.07;-0.13;-0.10;-0.72;
6.45;0.18;0.10;-0.11;-0.04;-0.11;0.19;-0.13;0.04;-0.13;-0.08;-0.72;
6.50;0.17;0.10;-0.11;-0.01;-0.11;0.19;-0.03;0.04;-0.13;-0.05;-0.73;
6.55;0.15;0.09;-0.11;0.02;-0.11;0.19;-0.14;0.06;-0.14;-0.04;-0.72;
6.60;0.15;0.09;-0.12;-0.03;-0.10;0.19;-0.01;0.06;-0.15;-0.05;-0.72;
6.65;0.16;0.09;-0.12;-0.02;-0.09;0.19;-0.10;0.07;-0.15;-0.04;-0.69;
6.70;0.18;0.09;-0.12;-0.06;-0.08;0.18;0.02;0.06;-0.14;-0.04;-0.68;
6.75;0.18;0.10;-0.12;-0.11;-0.07;0.17;-0.08;0.03;-0.14;-0.06;-0.68;
6.80;0.20;0.10;-0.11;-0.05;-0.08;0.17;0.03;0.04;-0.14;-0.06;-0.71;
6.85;0.20;0.09;-0.11;-0.07;-0.09;0.17;-0.09;0.04;-0.14;-0.05;-0.73;
6.90;0.20;0.08;-0.11;-0.05;-0.10;0.18;0.03;0.03;-0.14;-0.05;-0.76;
6.95;0.19;0.09;-0.12;-0.04;-0.11;0.18;-0.09;0.01;-0.14;-0.05;-0.77;
7.00;0.19;0.10;-0.13;0.01;-0.11;0.19;0.01;0.04;-0.14;-0.04;-0.77;
7.05;0.17;0.10;-0.14;-0.01;-0.11;0.18;-0.09;0.03;-0.14;-0.04;-0.75;
7.10;0.16;0.08;-0.13;-0.01;-0.10;0.17;0.01;0.04;-0.13;-0.05;-0.72;
7.15;0.15;0.08;-0.10;-0.01;-0.10;0.17;-0.10;0.03;-0.13;-0.06;-0.69;
7.20;0.16;0.10;-0.09;-0.08;-0.09;0.18;0.01;0.06;-0.13;-0.06;-0.67;
7.25;0.18;0.10;-0.08;-0.06;-0.08;0.19;-0.09;0.06;-0.13;-0.08;-0.66;
7.30;0.20;0.10;-0.10;-0.08;-0.07;0.19;0.01;0.05;-0.13;-0.09;-0.67;
7.35;0.20;0.09;-0.12;-0.10;-0.07;0.18;-0.09;0.05;-0.14;-0.07;-0.69;
7.40;0.20;0.09;-0.14;-0.04;-0.08;0.18;0.02;0.04;-0.15;-0.05;-0.72;
7.45;0.18;0.10;-0.15;0.00;-0.10;0.19;-0.07;0.01;-0.15;-0.04;-0.75;
7.50;0.17;0.10;-0.14;-0.00;-0.12;0.19;0.03;0.02;-0.14;-0.03;-0.78;
7.55;0.16;0.10;-0.12;-0.02;-0.12;0.17;-0.07;0.04;-0.14;-0.03;-0.79;
7.60;0.17;0.10;-0.10;0.02;-0.11;0.16;0.02;0.03;-0.15;-0.04;-0.80;
7.65;0.18;0.08;-0.09;-0.03;-0.10;0.16;-0.08;0.04;-0.15;-0.05;-0.77;
7.70;0.18;0.08;-0.10;-0.03;-0.09;0.18;0.01;0.03;-0.15;-0.05;-0.73;
7.75;0.17;0.10;-0.12;-0.05;-0.09;0.18;-0.08;0.03;-0.15;-0.04;-0.67;
7.80;0.17;0.09;-0.13;-0.11;-0.09;0.19;0.02;0.05;-0.14;-0.08;-0.63;
7.85;0.16;0.08;-0.13;-0.07;-0.09;0.19;-0.06;0.06;-0.13;-0.07;-0.64;
7.90;0.18;0.08;-0.12;-0.04;-0.08;0.18;0.04;0.06;-0.12;-0.06;-0.70;
7.95;0.19;0.08;-0.11;-0.05;-0.08;0.18;-0.04;0.03;-0.12;-0.07;-0.77;
8.00;0.20;0.09;-0.10;-0.04;-0.08;0.18;0.03;0.02;-0.12;-0.07;-0.81;
8.05;0.20;0.10;-0.10;0.01;-0.09;0.18;-0.06;0.05;-0.12;-0.05;-0.79;
8.10;0.19;0.10;-0.11;-0.01;-0.09;0.18;0.01;0.07;-0.13;-0.05;-0.74;
8.15;0.18;0.09;-0.12;-0.04;-0.10;0.18;-0.09;0.03;-0.14;-0.05;-0.68;
8.20;0.18;0.09;-0.14;-0.03;-0.10;0.17;-0.01;0.05;-0.15;-0.04;-0.67;
8.25;0.17;0.09;-0.14;-0.10;-0.10;0.17;-0.07;0.05;-0.16;-0.04;-0.67;
8.30;0.17;0.08;-0.13;-0.07;-0.10;0.18;0.02;0.02;-0.17;-0.05;-0.69;
8.35;0.17;0.08;-0.11;-0.06;-0.09;0.18;-0.06;0.04;-0.16;-0.06;-0.72;
8.40;0.17;0.08;-0.09;-0.08;-0.09;0.18;0.02;0.03;-0.14;-0.07;-0.76;
8.45;0.17;0.08;-0.09;-0.05;-0.09;0.18;-0.06;0.02;-0.13;-0.07;-0.80;
8.50;0.18;0.09;-0.09;-0.01;-0.10;0.19;0.03;0.05;-0.12;-0.06;-0.84;
8.55;0.18;0.11;-0.11;-0.00;-0.10;0.19;-0.05;0.05;-0.13;-0.04;-0.84;
8.60;0.19;0.10;-0.13;-0.04;-0.10;0.19;0.03;0.05;-0.13;-0.05;-0.80;
8.65;0.19;0.08;-0.14;-0.01;-0.09;0.19;-0.04;0.04;-0.14;-0.06;-0.72;
8.70;0.19;0.07;-0.13;-0.07;-0.08;0.19;0.02;0.05;-0.14;-0.04;-0.65;
8.75;0.18;0.09;-0.12;-0.07;-0.08;0.19;-0.07;0.04;-0.13;-0.06;-0.61;
8.80;0.17;0.09;-0.11;-0.07;-0.08;0.19;-0.02;0.03;-0.13;-0.06;-0.62;
8.85;0.17;0.09;-0.11;-0.14;-0.09;0.18;-0.11;0.04;-0.14;-0.06;-0.66;
8.90;0.17;0.10;-0.11;-0.11;-0.09;0.18;-0.04;0.04;-0.14;-0.06;-0.72;
8.95;0.17;0.11;-0.11;-0.04;-0.10;0.18;-0.08;0.03;-0.15;-0.06;-0.77;
9.00;0.17;0.09;-0.12;-0.01;-0.10;0.18;0.02;0.03;-0.15;-0.04;-0.80;
9.05;0.18;0.10;-0.12;-0.03;-0.11;0.18;-0.02;0.04;-0.15;-0.04;-0.79;
9.10;0.19;0.11;-0.12;-0.00;-0.11;0.18;0.05;0.05;-0.15;-0.04;-0.76;
9.15;0.20;0.10;-0.12;-0.02;-0.10;0.18;-0.03;0.05;-0.14;-0.04;-0.72;
9.20;0.21;0.10;-0.11;-0.04;-0.09;0.18;0.02;0.05;-0.13;-0.04;-0.70;
9.25;0.20;0.11;-0.11;-0.01;-0.07;0.18;-0.06;0.06;-0.12;-0.04;-0.69;
9.30;0.19;0.10;-0.12;-0.08;-0.07;0.18;-0.01;0.05;-0.11;-0.04;-0.70;
9.35;0.17;0.12;-0.13;-0.07;-0.07;0.18;-0.08;0.05;-0.12;-0.07;-0.70;
9.40;0.15;0.11;-0.13;-0.04;-0.08;0.19;-0.03;0.05;-0.13;-0.07;-0.73;
9.45;0.14;0.11;-0.12;-0.03;-0.09;0.19;-0.09;0.04;-0.14;-0.07;-0.76;
9.50;0.15;0.09;-0.10;-0.04;-0.10;0.19;-0.03;0.05;-0.15;-0.06;-0.79;
9.55;0.18;0.09;-0.09;-0.01;-0.11;0.19;-0.08;0.04;-0.16;-0.05;-0.79;
9.60;0.21;0.10;-0.08;0.01;-0.12;0.19;-0.00;0.06;-0.16;-0.04;-0.78;
9.65;0.23;0.10;-0.10;-0.03;-0.11;0.18;-0.04;0.05;-0.15;-0.03;-0.73;
9.70;0.22;0.09;-0.13;-0.01;-0.11;0.17;0.02;0.06;-0.14;-0.04;-0.69;
9.75;0.20;0.09;-0.15;-0.07;-0.09;0.17;-0.03;0.06;-0.13;-0.03;-0.65;
9.80;0.16;0.08;-0.16;-0.09;-0.08;0.17;0.02;0.04;-0.13;-0.01;-0.63;
9.85;0.13;0.10;-0.15;-0.04;-0.07;0.18;-0.04;0.06;-0.13;-0.02;-0.63;
9.90;0.13;0.09;-0.12;-0.07;-0.07;0.19;-0.00;0.05;-0.14;-0.04;-0.66;
9.95;0.16;0.08;-0.09;-0.06;-0.08;0.18;-0.06;0.04;-0.14;-0.05;-0.71;
10.00;0.19;0.10;-0.07;-0.03;-0.09;0.17;-0.01;0.05;-0.14;-0.05;-0.77;
10.05;0.22;0.11;-0.07;0.01;-0.11;0.16;-0.07;0.07;-0.14;-0.05;-0.81;
10.10;0.23;0.10;-0.09;-0.03;-0.11;0.17;-0.03;0.07;-0.13;-0.03;-0.83;
10.15;0.22;0.10;-0.12;-0.01;-0.11;0.19;-0.06;0.06;-0.13;-0.04;-0.81;
10.20;0.19;0.09;-0.15;-0.03;-0.10;0.19;-0.02;0.06;-0.13;-0.06;-0.79;
10.25;0.16;0.08;-0.16;-0.07;-0.09;0.18;-0.05;0.06;-0.14;-0.05;-0.76;
10.30;0.15;0.09;-0.15;-0.05;-0.08;0.18;-0.02;0.02;-0.14;-0.04;-0.74;
10.35;0.15;0.10;-0.13;-0.09;-0.09;0.19;-0.05;0.02;-0.14;-0.05;-0.73;
10.40;0.16;0.09;-0.11;-0.10;-0.09;0.18;-0.02;0.04;-0.14;-0.06;-0.72;
10.45;0.18;0.11;-0.09;-0.05;-0.09;0.18;-0.05;0.05;-0.14;-0.05;-0.71;
10.50;0.18;0.11;-0.09;-0.00;-0.09;0.18;-0.01;0.05;-0.14;-0.05;-0.69;
10.55;0.19;0.10;-0.09;-0.01;-0.09;0.17;-0.05;0.05;-0.14;-0.04;-0.68;
10.60;0.18;0.10;-0.10;-0.03;-0.09;0.17;-0.01;0.06;-0.15;-0.04;-0.68;
10.65;0.18;0.11;-0.11;-0.02;-0.10;0.17;-0.03;0.05;-0.15;-0.03;-0.70;
10.70;0.19;0.11;-0.11;-0.06;-0.11;0.17;-0.01;0.07;-0.14;-0.02;-0.73;
10.75;0.20;0.08;-0.11;-0.02;-0.11;0.19;-0.04;0.04;-0.14;-0.04;-0.77;
10.80;0.20;0.08;-0.12;-0.05;-0.10;0.19;-0.04;0.04;-0.13;-0.04;-0.80;
10.85;0.20;0.08;-0.12;-0.07;-0.08;0.19;-0.08;0.03;-0.12;-0.06;-0.82;
10.90;0.18;0.07;-0.13;-0.04;-0.07;0.17;-0.06;0.03;-0.12;-0.07;-0.82;
10.95;0.16;0.09;-0.14;-0.03;-0.08;0.17;-0.07;0.03;-0.13;-0.05;-0.79;
11.00;0.15;0.10;-0.13;-0.02;-0.09;0.18;-0.05;0.05;-0.15;-0.03;-0.77;
11.05;0.16;0.10;-0.12;-0.02;-0.10;0.18;-0.05;0.06;-0.16;-0.04;-0.74;
11.10;0.17;0.10;-0.10;0.02;-0.10;0.17;-0.02;0.06;-0.17;-0.04;-0.73;
11.15;0.18;0.11;-0.09;-0.02;-0.09;0.17;-0.01;0.04;-0.16;-0.05;-0.72;
11.20;0.19;0.09;-0.10;-0.04;-0.09;0.17;0.00;0.07;-0.14;-0.05;-0.72;
11.25;0.20;0.10;-0.11;-0.06;-0.08;0.17;0.00;0.06;-0.13;-0.05;-0.71;
11.30;0.20;0.09;-0.13;-0.11;-0.09;0.17;-0.01;0.06;-0.12;-0.03;-0.71;
11.35;0.20;0.08;-0.14;-0.07;-0.10;0.17;-0.04;0.04;-0.12;-0.05;-0.70;
11.40;0.19;0.09;-0.13;-0.05;-0.11;0.17;-0.07;0.03;-0.12;-0.06;-0.72;
11.45;0.19;0.09;-0.11;-0.04;-0.11;0.18;-0.07;0.05;-0.13;-0.06;-0.73;
11.50;0.17;0.10;-0.09;-0.04;-0.10;0.17;-0.08;0.04;-0.14;-0.06;-0.76;
11.55;0.16;0.09;-0.08;0.01;-0.09;0.18;-0.05;0.04;-0.15;-0.05;-0.78;
11.60;0.15;0.09;-0.09;-0.02;-0.08;0.18;-0.04;0.03;-0.15;-0.04;-0.81;
11.65;0.15;0.09;-0.10;-0.03;-0.08;0.17;-0.02;0.06;-0.16;-0.04;-0.84;
11.70;0.16;0.11;-0.13;-0.01;-0.09;0.18;-0.03;0.05;-0.16;-0.05;-0.86;
11.75;0.18;0.10;-0.15;-0.09;-0.09;0.18;-0.02;0.04;-0.15;-0.03;-0.84;
11.80;0.19;0.09;-0.15;-0.07;-0.10;0.18;-0.04;0.05;-0.14;-0.03;-0.80;
11.85;0.21;0.09;-0.14;-0.05;-0.10;0.18;-0.03;0.04;-0.14;-0.03;-0.71;
11.90;0.21;0.09;-0.13;-0.06;-0.09;0.18;-0.07;0.04;-0.13;-0.03;-0.65;
11.95;0.21;0.11;-0.11;-0.05;-0.09;0.18;-0.05;0.05;-0.14;-0.03;-0.60;
12.00;0.20;0.10;-0.09;0.00;-0.08;0.17;-0.06;0.05;-0.14;-0.05;-0.61;
12.05;0.18;0.11;-0.08;0.01;-0.09;0.17;-0.03;0.05;-0.14;-0.05;-0.64;
12.10;0.16;0.10;-0.09;-0.03;-0.09;0.17;-0.06;0.06;-0.13;-0.05;-0.71;
12.15;0.15;0.11;-0.11;-0.01;-0.10;0.18;-0.01;0.05;-0.13;-0.05;-0.77;
